run sh: `/home/mounir.ourekouch/.conda/envs/re_ssm/bin/python /home/mounir.ourekouch/.conda/envs/re_ssm/lib/python3.10/site-packages/swift/cli/sft.py --model Qwen/Qwen2.5-7B-Instruct --train_type lora --dataset re_data/1_PROMPT/TACRED/TACRED_data_train.json --val_dataset re_data/1_PROMPT/TACRED/TACRED_data_dev.json --torch_dtype bfloat16 --num_train_epochs 2 --per_device_train_batch_size 4 --per_device_eval_batch_size 4 --learning_rate 1e-4 --lora_rank 8 --lora_alpha 32 --target_modules all-linear --gradient_accumulation_steps 16 --eval_strategy steps --eval_steps 50 --save_steps 50 --save_total_limit 5 --logging_steps 5 --max_length 2048 --output_dir output --system You are an AI assistant specialized in identifying relationships between named entities in sentences. --warmup_ratio 0.05 --dataloader_num_workers 4 --model_author swift --model_name swift-robot`
Downloading Model from https://www.modelscope.cn to directory: /home/mounir.ourekouch/.cache/modelscope/hub/models/Qwen/Qwen2.5-7B-Instruct
Downloading Model from https://www.modelscope.cn to directory: /home/mounir.ourekouch/.cache/modelscope/hub/models/Qwen/Qwen2.5-7B-Instruct
{'loss': 12.57966042, 'grad_norm': 41.4846611, 'learning_rate': 9.3e-07, 'token_acc': 0.33333333, 'epoch': 0.0, 'global_step/max_steps': '1/2128', 'percentage': '0.05%', 'elapsed_time': '5s', 'remaining_time': '3h 17m 1s', 'memory(GiB)': 17.2, 'train_speed(iter/s)': 0.179922}
{'loss': 0.06295348, 'grad_norm': 0.36714557, 'learning_rate': 2.909e-05, 'token_acc': 0.978125, 'epoch': 1.31, 'global_step/max_steps': '1395/2128', 'percentage': '65.55%', 'elapsed_time': '5h 44m 22s', 'remaining_time': '3h 0m 57s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067512}
{'loss': 0.07452996, 'grad_norm': 0.23658702, 'learning_rate': 2.874e-05, 'token_acc': 0.978125, 'epoch': 1.32, 'global_step/max_steps': '1400/2128', 'percentage': '65.79%', 'elapsed_time': '5h 44m 47s', 'remaining_time': '2h 59m 17s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067673}
{'eval_loss': 0.09991743, 'eval_runtime': 502.5977, 'eval_samples_per_second': 45.028, 'eval_steps_per_second': 11.258, 'eval_token_acc': 0.96295642, 'epoch': 1.32, 'global_step/max_steps': '1400/2128', 'percentage': '65.79%', 'elapsed_time': '5h 53m 10s', 'remaining_time': '3h 3m 38s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066068}
{'loss': 0.075806, 'grad_norm': 0.40761346, 'learning_rate': 2.839e-05, 'token_acc': 0.96979167, 'epoch': 1.32, 'global_step/max_steps': '1405/2128', 'percentage': '66.02%', 'elapsed_time': '5h 53m 36s', 'remaining_time': '3h 1m 57s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066223}
{'loss': 0.05750356, 'grad_norm': 0.36299118, 'learning_rate': 2.804e-05, 'token_acc': 0.97708333, 'epoch': 1.33, 'global_step/max_steps': '1410/2128', 'percentage': '66.26%', 'elapsed_time': '5h 54m 1s', 'remaining_time': '3h 0m 16s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066381}
{'loss': 0.06110181, 'grad_norm': 0.5335117, 'learning_rate': 2.769e-05, 'token_acc': 0.98020833, 'epoch': 1.33, 'global_step/max_steps': '1415/2128', 'percentage': '66.49%', 'elapsed_time': '5h 54m 26s', 'remaining_time': '2h 58m 36s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066536}
{'loss': 0.07210568, 'grad_norm': 0.35305622, 'learning_rate': 2.735e-05, 'token_acc': 0.97291667, 'epoch': 1.33, 'global_step/max_steps': '1420/2128', 'percentage': '66.73%', 'elapsed_time': '5h 54m 52s', 'remaining_time': '2h 56m 56s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066691}
{'loss': 0.06656956, 'grad_norm': 0.45119426, 'learning_rate': 2.7e-05, 'token_acc': 0.97708333, 'epoch': 1.34, 'global_step/max_steps': '1425/2128', 'percentage': '66.96%', 'elapsed_time': '5h 55m 17s', 'remaining_time': '2h 55m 16s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066847}
{'loss': 0.04691107, 'grad_norm': 0.43146306, 'learning_rate': 2.666e-05, 'token_acc': 0.98125, 'epoch': 1.34, 'global_step/max_steps': '1430/2128', 'percentage': '67.20%', 'elapsed_time': '5h 55m 42s', 'remaining_time': '2h 53m 37s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067004}
{'loss': 0.0550649, 'grad_norm': 0.23844159, 'learning_rate': 2.631e-05, 'token_acc': 0.98333333, 'epoch': 1.35, 'global_step/max_steps': '1435/2128', 'percentage': '67.43%', 'elapsed_time': '5h 56m 6s', 'remaining_time': '2h 51m 58s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067161}
{'loss': 0.06300421, 'grad_norm': 0.49846625, 'learning_rate': 2.597e-05, 'token_acc': 0.98229167, 'epoch': 1.35, 'global_step/max_steps': '1440/2128', 'percentage': '67.67%', 'elapsed_time': '5h 56m 30s', 'remaining_time': '2h 50m 20s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067318}
{'loss': 0.06725377, 'grad_norm': 0.50461155, 'learning_rate': 2.563e-05, 'token_acc': 0.97395833, 'epoch': 1.36, 'global_step/max_steps': '1445/2128', 'percentage': '67.90%', 'elapsed_time': '5h 56m 55s', 'remaining_time': '2h 48m 42s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067475}
{'loss': 0.05231261, 'grad_norm': 0.51984084, 'learning_rate': 2.529e-05, 'token_acc': 0.98645833, 'epoch': 1.36, 'global_step/max_steps': '1450/2128', 'percentage': '68.14%', 'elapsed_time': '5h 57m 20s', 'remaining_time': '2h 47m 5s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.06763}
{'eval_loss': 0.10331561, 'eval_runtime': 502.8893, 'eval_samples_per_second': 45.002, 'eval_steps_per_second': 11.251, 'eval_token_acc': 0.96354558, 'epoch': 1.36, 'global_step/max_steps': '1450/2128', 'percentage': '68.14%', 'elapsed_time': '6h 5m 43s', 'remaining_time': '2h 51m 0s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.06608}
{'loss': 0.0600718, 'grad_norm': 0.39498231, 'learning_rate': 2.496e-05, 'token_acc': 0.98020833, 'epoch': 1.37, 'global_step/max_steps': '1455/2128', 'percentage': '68.37%', 'elapsed_time': '6h 6m 9s', 'remaining_time': '2h 49m 21s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066227}
{'loss': 0.06536912, 'grad_norm': 0.25522694, 'learning_rate': 2.462e-05, 'token_acc': 0.97916667, 'epoch': 1.37, 'global_step/max_steps': '1460/2128', 'percentage': '68.61%', 'elapsed_time': '6h 6m 35s', 'remaining_time': '2h 47m 43s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066378}
{'loss': 0.05618839, 'grad_norm': 0.54132879, 'learning_rate': 2.429e-05, 'token_acc': 0.97916667, 'epoch': 1.38, 'global_step/max_steps': '1465/2128', 'percentage': '68.84%', 'elapsed_time': '6h 6m 59s', 'remaining_time': '2h 46m 5s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066531}
{'loss': 0.06230153, 'grad_norm': 0.42934442, 'learning_rate': 2.395e-05, 'token_acc': 0.97708333, 'epoch': 1.38, 'global_step/max_steps': '1470/2128', 'percentage': '69.08%', 'elapsed_time': '6h 7m 24s', 'remaining_time': '2h 44m 27s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066683}
{'loss': 0.07105144, 'grad_norm': 0.4242878, 'learning_rate': 2.362e-05, 'token_acc': 0.97291667, 'epoch': 1.39, 'global_step/max_steps': '1475/2128', 'percentage': '69.31%', 'elapsed_time': '6h 7m 49s', 'remaining_time': '2h 42m 50s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066836}
{'loss': 0.07611967, 'grad_norm': 0.37367389, 'learning_rate': 2.329e-05, 'token_acc': 0.975, 'epoch': 1.39, 'global_step/max_steps': '1480/2128', 'percentage': '69.55%', 'elapsed_time': '6h 8m 14s', 'remaining_time': '2h 41m 14s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066984}
{'loss': 0.05936756, 'grad_norm': 0.50682729, 'learning_rate': 2.296e-05, 'token_acc': 0.97604167, 'epoch': 1.4, 'global_step/max_steps': '1485/2128', 'percentage': '69.78%', 'elapsed_time': '6h 8m 39s', 'remaining_time': '2h 39m 37s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067135}
{'loss': 0.07332498, 'grad_norm': 0.43142411, 'learning_rate': 2.264e-05, 'token_acc': 0.97708333, 'epoch': 1.4, 'global_step/max_steps': '1490/2128', 'percentage': '70.02%', 'elapsed_time': '6h 9m 4s', 'remaining_time': '2h 38m 1s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067286}
{'loss': 0.04364313, 'grad_norm': 0.26805851, 'learning_rate': 2.231e-05, 'token_acc': 0.98541667, 'epoch': 1.41, 'global_step/max_steps': '1495/2128', 'percentage': '70.25%', 'elapsed_time': '6h 9m 29s', 'remaining_time': '2h 36m 26s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067436}
{'loss': 0.06932064, 'grad_norm': 0.53840643, 'learning_rate': 2.199e-05, 'token_acc': 0.97395833, 'epoch': 1.41, 'global_step/max_steps': '1500/2128', 'percentage': '70.49%', 'elapsed_time': '6h 9m 53s', 'remaining_time': '2h 34m 51s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067586}
{'eval_loss': 0.10124865, 'eval_runtime': 504.7282, 'eval_samples_per_second': 44.838, 'eval_steps_per_second': 11.21, 'eval_token_acc': 0.96307425, 'epoch': 1.41, 'global_step/max_steps': '1500/2128', 'percentage': '70.49%', 'elapsed_time': '6h 18m 18s', 'remaining_time': '2h 38m 23s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066083}
{'loss': 0.06927251, 'grad_norm': 0.46074271, 'learning_rate': 2.167e-05, 'token_acc': 0.97708333, 'epoch': 1.41, 'global_step/max_steps': '1505/2128', 'percentage': '70.72%', 'elapsed_time': '6h 18m 45s', 'remaining_time': '2h 36m 47s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066226}
{'loss': 0.06780028, 'grad_norm': 0.69210374, 'learning_rate': 2.135e-05, 'token_acc': 0.96770833, 'epoch': 1.42, 'global_step/max_steps': '1510/2128', 'percentage': '70.96%', 'elapsed_time': '6h 19m 10s', 'remaining_time': '2h 35m 11s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066371}
{'loss': 0.07641512, 'grad_norm': 0.65020579, 'learning_rate': 2.103e-05, 'token_acc': 0.971875, 'epoch': 1.42, 'global_step/max_steps': '1515/2128', 'percentage': '71.19%', 'elapsed_time': '6h 19m 35s', 'remaining_time': '2h 33m 35s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066518}
{'loss': 0.0540134, 'grad_norm': 0.39895433, 'learning_rate': 2.072e-05, 'token_acc': 0.98125, 'epoch': 1.43, 'global_step/max_steps': '1520/2128', 'percentage': '71.43%', 'elapsed_time': '6h 20m 1s', 'remaining_time': '2h 32m 0s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066662}
{'loss': 0.05705512, 'grad_norm': 0.34525803, 'learning_rate': 2.04e-05, 'token_acc': 0.98020833, 'epoch': 1.43, 'global_step/max_steps': '1525/2128', 'percentage': '71.66%', 'elapsed_time': '6h 20m 26s', 'remaining_time': '2h 30m 25s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066808}
{'loss': 0.07048479, 'grad_norm': 0.55780274, 'learning_rate': 2.009e-05, 'token_acc': 0.97291667, 'epoch': 1.44, 'global_step/max_steps': '1530/2128', 'percentage': '71.90%', 'elapsed_time': '6h 20m 53s', 'remaining_time': '2h 28m 52s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066949}
{'loss': 0.06205906, 'grad_norm': 0.38501477, 'learning_rate': 1.978e-05, 'token_acc': 0.98125, 'epoch': 1.44, 'global_step/max_steps': '1535/2128', 'percentage': '72.13%', 'elapsed_time': '6h 21m 18s', 'remaining_time': '2h 27m 18s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067093}
{'loss': 0.10192132, 'grad_norm': 0.5349201, 'learning_rate': 1.947e-05, 'token_acc': 0.96875, 'epoch': 1.45, 'global_step/max_steps': '1540/2128', 'percentage': '72.37%', 'elapsed_time': '6h 21m 44s', 'remaining_time': '2h 25m 45s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067237}
{'loss': 0.06982257, 'grad_norm': 0.34674582, 'learning_rate': 1.917e-05, 'token_acc': 0.975, 'epoch': 1.45, 'global_step/max_steps': '1545/2128', 'percentage': '72.60%', 'elapsed_time': '6h 22m 9s', 'remaining_time': '2h 24m 12s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.06738}
{'loss': 0.07691835, 'grad_norm': 0.3343254, 'learning_rate': 1.886e-05, 'token_acc': 0.97083333, 'epoch': 1.46, 'global_step/max_steps': '1550/2128', 'percentage': '72.84%', 'elapsed_time': '6h 22m 35s', 'remaining_time': '2h 22m 40s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067522}
{'eval_loss': 0.10036613, 'eval_runtime': 505.8672, 'eval_samples_per_second': 44.737, 'eval_steps_per_second': 11.185, 'eval_token_acc': 0.96235253, 'epoch': 1.46, 'global_step/max_steps': '1550/2128', 'percentage': '72.84%', 'elapsed_time': '6h 31m 1s', 'remaining_time': '2h 25m 48s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066066}
{'loss': 0.07134137, 'grad_norm': 0.39197311, 'learning_rate': 1.856e-05, 'token_acc': 0.97083333, 'epoch': 1.46, 'global_step/max_steps': '1555/2128', 'percentage': '73.07%', 'elapsed_time': '6h 31m 27s', 'remaining_time': '2h 24m 14s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066205}
{'loss': 0.05941406, 'grad_norm': 0.32476398, 'learning_rate': 1.826e-05, 'token_acc': 0.97916667, 'epoch': 1.47, 'global_step/max_steps': '1560/2128', 'percentage': '73.31%', 'elapsed_time': '6h 31m 53s', 'remaining_time': '2h 22m 41s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066346}
{'loss': 0.09271919, 'grad_norm': 0.42301115, 'learning_rate': 1.796e-05, 'token_acc': 0.97083333, 'epoch': 1.47, 'global_step/max_steps': '1565/2128', 'percentage': '73.54%', 'elapsed_time': '6h 32m 18s', 'remaining_time': '2h 21m 7s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066486}
{'loss': 0.06395386, 'grad_norm': 0.36050555, 'learning_rate': 1.766e-05, 'token_acc': 0.97395833, 'epoch': 1.48, 'global_step/max_steps': '1570/2128', 'percentage': '73.78%', 'elapsed_time': '6h 32m 44s', 'remaining_time': '2h 19m 34s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066627}
{'loss': 0.07236752, 'grad_norm': 0.46909356, 'learning_rate': 1.736e-05, 'token_acc': 0.975, 'epoch': 1.48, 'global_step/max_steps': '1575/2128', 'percentage': '74.01%', 'elapsed_time': '6h 33m 10s', 'remaining_time': '2h 18m 2s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066765}
{'loss': 0.06170825, 'grad_norm': 0.33169472, 'learning_rate': 1.707e-05, 'token_acc': 0.97916667, 'epoch': 1.49, 'global_step/max_steps': '1580/2128', 'percentage': '74.25%', 'elapsed_time': '6h 33m 35s', 'remaining_time': '2h 16m 30s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066904}
{'loss': 0.05167226, 'grad_norm': 0.29851088, 'learning_rate': 1.678e-05, 'token_acc': 0.9875, 'epoch': 1.49, 'global_step/max_steps': '1585/2128', 'percentage': '74.48%', 'elapsed_time': '6h 34m 1s', 'remaining_time': '2h 14m 59s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067044}
{'loss': 0.06902446, 'grad_norm': 0.36399424, 'learning_rate': 1.649e-05, 'token_acc': 0.97708333, 'epoch': 1.49, 'global_step/max_steps': '1590/2128', 'percentage': '74.72%', 'elapsed_time': '6h 34m 27s', 'remaining_time': '2h 13m 28s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067182}
{'loss': 0.07780088, 'grad_norm': 0.4568679, 'learning_rate': 1.62e-05, 'token_acc': 0.975, 'epoch': 1.5, 'global_step/max_steps': '1595/2128', 'percentage': '74.95%', 'elapsed_time': '6h 34m 52s', 'remaining_time': '2h 11m 57s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067321}
{'loss': 0.06339916, 'grad_norm': 0.54761183, 'learning_rate': 1.592e-05, 'token_acc': 0.978125, 'epoch': 1.5, 'global_step/max_steps': '1600/2128', 'percentage': '75.19%', 'elapsed_time': '6h 35m 18s', 'remaining_time': '2h 10m 26s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067459}
{'eval_loss': 0.1012055, 'eval_runtime': 504.708, 'eval_samples_per_second': 44.84, 'eval_steps_per_second': 11.21, 'eval_token_acc': 0.96304479, 'epoch': 1.5, 'global_step/max_steps': '1600/2128', 'percentage': '75.19%', 'elapsed_time': '6h 43m 42s', 'remaining_time': '2h 13m 13s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066053}
{'loss': 0.06137305, 'grad_norm': 0.40756765, 'learning_rate': 1.563e-05, 'token_acc': 0.97604167, 'epoch': 1.51, 'global_step/max_steps': '1605/2128', 'percentage': '75.42%', 'elapsed_time': '6h 44m 8s', 'remaining_time': '2h 11m 41s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066189}
{'loss': 0.05668933, 'grad_norm': 0.23376651, 'learning_rate': 1.535e-05, 'token_acc': 0.98125, 'epoch': 1.51, 'global_step/max_steps': '1610/2128', 'percentage': '75.66%', 'elapsed_time': '6h 44m 34s', 'remaining_time': '2h 10m 10s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066324}
{'loss': 0.0513548, 'grad_norm': 0.23509596, 'learning_rate': 1.507e-05, 'token_acc': 0.98229167, 'epoch': 1.52, 'global_step/max_steps': '1615/2128', 'percentage': '75.89%', 'elapsed_time': '6h 45m 0s', 'remaining_time': '2h 8m 38s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.06646}
{'loss': 0.07491754, 'grad_norm': 0.33606118, 'learning_rate': 1.48e-05, 'token_acc': 0.975, 'epoch': 1.52, 'global_step/max_steps': '1620/2128', 'percentage': '76.13%', 'elapsed_time': '6h 45m 25s', 'remaining_time': '2h 7m 8s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066596}
{'loss': 0.03706287, 'grad_norm': 0.41832083, 'learning_rate': 1.452e-05, 'token_acc': 0.98958333, 'epoch': 1.53, 'global_step/max_steps': '1625/2128', 'percentage': '76.36%', 'elapsed_time': '6h 45m 51s', 'remaining_time': '2h 5m 37s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066732}
{'loss': 0.07525939, 'grad_norm': 0.68550134, 'learning_rate': 1.425e-05, 'token_acc': 0.97395833, 'epoch': 1.53, 'global_step/max_steps': '1630/2128', 'percentage': '76.60%', 'elapsed_time': '6h 46m 16s', 'remaining_time': '2h 4m 7s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066867}
{'loss': 0.05079925, 'grad_norm': 0.45077139, 'learning_rate': 1.398e-05, 'token_acc': 0.98229167, 'epoch': 1.54, 'global_step/max_steps': '1635/2128', 'percentage': '76.83%', 'elapsed_time': '6h 46m 41s', 'remaining_time': '2h 2m 37s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067003}
{'loss': 0.0556986, 'grad_norm': 0.37262794, 'learning_rate': 1.371e-05, 'token_acc': 0.98020833, 'epoch': 1.54, 'global_step/max_steps': '1640/2128', 'percentage': '77.07%', 'elapsed_time': '6h 47m 6s', 'remaining_time': '2h 1m 8s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.06714}
{'loss': 0.07909534, 'grad_norm': 0.5788222, 'learning_rate': 1.344e-05, 'token_acc': 0.971875, 'epoch': 1.55, 'global_step/max_steps': '1645/2128', 'percentage': '77.30%', 'elapsed_time': '6h 47m 32s', 'remaining_time': '1h 59m 39s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067274}
{'loss': 0.06224838, 'grad_norm': 0.47955328, 'learning_rate': 1.318e-05, 'token_acc': 0.975, 'epoch': 1.55, 'global_step/max_steps': '1650/2128', 'percentage': '77.54%', 'elapsed_time': '6h 47m 57s', 'remaining_time': '1h 58m 10s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.067409}
{'eval_loss': 0.10164619, 'eval_runtime': 506.1924, 'eval_samples_per_second': 44.708, 'eval_steps_per_second': 11.178, 'eval_token_acc': 0.96255873, 'epoch': 1.55, 'global_step/max_steps': '1650/2128', 'percentage': '77.54%', 'elapsed_time': '6h 56m 23s', 'remaining_time': '2h 0m 37s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066044}
{'loss': 0.0526957, 'grad_norm': 0.27513912, 'learning_rate': 1.292e-05, 'token_acc': 0.98125, 'epoch': 1.56, 'global_step/max_steps': '1655/2128', 'percentage': '77.77%', 'elapsed_time': '6h 56m 49s', 'remaining_time': '1h 59m 7s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066176}
{'loss': 0.05884374, 'grad_norm': 0.4078598, 'learning_rate': 1.266e-05, 'token_acc': 0.97708333, 'epoch': 1.56, 'global_step/max_steps': '1660/2128', 'percentage': '78.01%', 'elapsed_time': '6h 57m 14s', 'remaining_time': '1h 57m 37s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066308}
{'loss': 0.0673584, 'grad_norm': 0.3737087, 'learning_rate': 1.24e-05, 'token_acc': 0.97604167, 'epoch': 1.57, 'global_step/max_steps': '1665/2128', 'percentage': '78.24%', 'elapsed_time': '6h 57m 39s', 'remaining_time': '1h 56m 8s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066441}
{'loss': 0.06026267, 'grad_norm': 0.31214955, 'learning_rate': 1.215e-05, 'token_acc': 0.978125, 'epoch': 1.57, 'global_step/max_steps': '1670/2128', 'percentage': '78.48%', 'elapsed_time': '6h 58m 6s', 'remaining_time': '1h 54m 39s', 'memory(GiB)': 30.15, 'train_speed(iter/s)': 0.066571}
{'loss': 0.07738758, 'grad_norm': 0.47791374, 'learning_rate': 1.189e-05, 'token_acc': 0.97291667, 'epoch': 1.57, 'global_step/max_steps': '1675/2128', 'percentage': '78.71%', 'elapsed_time': '6h 58m 32s', 'remaining_time': '1h 53m 11s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066701}
{'loss': 0.05264621, 'grad_norm': 0.3634719, 'learning_rate': 1.164e-05, 'token_acc': 0.98229167, 'epoch': 1.58, 'global_step/max_steps': '1680/2128', 'percentage': '78.95%', 'elapsed_time': '6h 58m 57s', 'remaining_time': '1h 51m 43s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066833}
{'loss': 0.04778715, 'grad_norm': 0.35000265, 'learning_rate': 1.139e-05, 'token_acc': 0.984375, 'epoch': 1.58, 'global_step/max_steps': '1685/2128', 'percentage': '79.18%', 'elapsed_time': '6h 59m 22s', 'remaining_time': '1h 50m 15s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066964}
{'loss': 0.07334172, 'grad_norm': 0.33649889, 'learning_rate': 1.115e-05, 'token_acc': 0.97395833, 'epoch': 1.59, 'global_step/max_steps': '1690/2128', 'percentage': '79.42%', 'elapsed_time': '6h 59m 47s', 'remaining_time': '1h 48m 47s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067097}
{'loss': 0.05398163, 'grad_norm': 0.2998789, 'learning_rate': 1.09e-05, 'token_acc': 0.98229167, 'epoch': 1.59, 'global_step/max_steps': '1695/2128', 'percentage': '79.65%', 'elapsed_time': '7h 0m 13s', 'remaining_time': '1h 47m 20s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067226}
{'loss': 0.08237029, 'grad_norm': 0.52615124, 'learning_rate': 1.066e-05, 'token_acc': 0.96875, 'epoch': 1.6, 'global_step/max_steps': '1700/2128', 'percentage': '79.89%', 'elapsed_time': '7h 0m 38s', 'remaining_time': '1h 45m 54s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067357}
{'eval_loss': 0.10070235, 'eval_runtime': 505.6647, 'eval_samples_per_second': 44.755, 'eval_steps_per_second': 11.189, 'eval_token_acc': 0.96338356, 'epoch': 1.6, 'global_step/max_steps': '1700/2128', 'percentage': '79.89%', 'elapsed_time': '7h 9m 4s', 'remaining_time': '1h 48m 1s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066034}
{'loss': 0.07558539, 'grad_norm': 0.29986534, 'learning_rate': 1.043e-05, 'token_acc': 0.97083333, 'epoch': 1.6, 'global_step/max_steps': '1705/2128', 'percentage': '80.12%', 'elapsed_time': '7h 9m 30s', 'remaining_time': '1h 46m 33s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066161}
{'loss': 0.05821922, 'grad_norm': 0.38663635, 'learning_rate': 1.019e-05, 'token_acc': 0.97708333, 'epoch': 1.61, 'global_step/max_steps': '1710/2128', 'percentage': '80.36%', 'elapsed_time': '7h 9m 56s', 'remaining_time': '1h 45m 5s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066289}
{'loss': 0.0693875, 'grad_norm': 0.48781937, 'learning_rate': 9.95e-06, 'token_acc': 0.97395833, 'epoch': 1.61, 'global_step/max_steps': '1715/2128', 'percentage': '80.59%', 'elapsed_time': '7h 10m 21s', 'remaining_time': '1h 43m 38s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066418}
{'loss': 0.06162221, 'grad_norm': 0.64345855, 'learning_rate': 9.72e-06, 'token_acc': 0.97916667, 'epoch': 1.62, 'global_step/max_steps': '1720/2128', 'percentage': '80.83%', 'elapsed_time': '7h 10m 46s', 'remaining_time': '1h 42m 11s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066546}
{'loss': 0.04568189, 'grad_norm': 0.21693352, 'learning_rate': 9.49e-06, 'token_acc': 0.98229167, 'epoch': 1.62, 'global_step/max_steps': '1725/2128', 'percentage': '81.06%', 'elapsed_time': '7h 11m 13s', 'remaining_time': '1h 40m 44s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066671}
{'loss': 0.07661307, 'grad_norm': 0.42811644, 'learning_rate': 9.27e-06, 'token_acc': 0.97083333, 'epoch': 1.63, 'global_step/max_steps': '1730/2128', 'percentage': '81.30%', 'elapsed_time': '7h 11m 38s', 'remaining_time': '1h 39m 18s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066799}
{'loss': 0.06345132, 'grad_norm': 0.30359262, 'learning_rate': 9.04e-06, 'token_acc': 0.98229167, 'epoch': 1.63, 'global_step/max_steps': '1735/2128', 'percentage': '81.53%', 'elapsed_time': '7h 12m 4s', 'remaining_time': '1h 37m 52s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.066926}
{'loss': 0.06076822, 'grad_norm': 0.37723807, 'learning_rate': 8.82e-06, 'token_acc': 0.98125, 'epoch': 1.64, 'global_step/max_steps': '1740/2128', 'percentage': '81.77%', 'elapsed_time': '7h 12m 29s', 'remaining_time': '1h 36m 26s', 'memory(GiB)': 30.96, 'train_speed(iter/s)': 0.067052}
